MCS,cells,mean_component_assembled_pore,mean_component_assembly_sites,mean_component_channel_complex,mean_component_connecting_complex,mean_component_nup188_inner_ring,mean_component_nup205_inner_ring,mean_component_y_complex,mean_localization_cytoplasm,mean_localization_nuclear_envelope,stage_fraction_channel_complex,stage_fraction_connecting_complex,stage_fraction_inner_ring,stage_fraction_mature,stage_fraction_none,stage_fraction_seed,stage_fraction_y_complex_scaffold,total_component_assembled_pore,total_component_assembly_sites,total_component_channel_complex,total_component_connecting_complex,total_component_nup188_inner_ring,total_component_nup205_inner_ring,total_component_y_complex
10250.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10275.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10300.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10325.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10350.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10375.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10400.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10425.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10450.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10475.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10500.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10525.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10550.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10575.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10600.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10625.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10650.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10675.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10700.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10725.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10750.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10775.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10800.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10825.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10850.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10875.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10900.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10925.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10950.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
10975.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11000.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11025.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11050.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11075.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11100.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11125.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11150.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11175.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11200.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11225.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11250.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11275.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11300.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11325.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11350.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11375.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11400.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11425.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11450.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11475.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11500.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11525.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11550.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11575.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11600.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11625.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11650.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11675.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11700.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11725.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11750.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11775.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11800.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11825.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11850.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11875.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11900.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11925.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11950.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
11975.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12000.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12025.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12050.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12075.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12100.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12125.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12150.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12175.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12200.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12225.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12250.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12275.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12300.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12325.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12350.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12375.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12400.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12425.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12450.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12475.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12500.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12525.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12550.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12575.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12600.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12625.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12650.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12675.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12700.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12725.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12750.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12775.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12800.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12825.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12850.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12875.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12900.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12925.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12950.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
12975.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13000.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13025.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13050.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13075.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13100.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13125.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13150.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
13175.0,484.0,1.0,1.0,8.0,12.0,8.0,8.0,16.0,0.20000000000000168,0.8000000000000069,0.0,0.0,0.0,1.0,0.0,0.0,0.0,484.0,484.0,3872.0,5808.0,3872.0,3872.0,7744.0
